"key"	"name_de"	"ddd"
"N05CM26"	"Magnesiumglutamathydrobromid"	""
"N05CP01"	"Baldrianwurzel**"	"7 g O Droge; 6,5 ml O Tinktur "
"N05CP02"	"Kava-Kava-Wurzelstock"	"90 mg O Kavapyrone "
"N05CP03"	"Johanniskraut"	""
"N05CP04"	"Melissenkraut"	""
"N05CP05"	"Passionsblumenkraut"	""
"N05CP06"	"Baldrianöl"	""
"N05CP07"	"Hopfen"	""
"N05CP08"	"Lavendel"	""
"N05CP30"	"Kombinationen"	""
"N05CP50"	"Andere pflanzliche Hypnotika und Sedativa, Kombinationen"	""
"N05CP51"	"Baldrianwurzel, Kombinationen"	""
"N05CP52"	"Kava-Kava-Wurzelstock, Kombinationen"	""
"N05CX01"	"Meprobamat, Kombinationen"	""
"N05CX02"	"Methaqualon, Kombinationen"	""
"N05CX03"	"Methylpentynol, Kombinationen"	""
"N05CX04"	"Clomethiazol, Kombinationen"	""
"N05CX05"	"Emepronium, Kombinationen"	""
"N05CX06"	"Dipiperonylaminoethanol, Kombinationen"	""
"N05CX07"	"Diphenhydramin, Kombinationen"	""
"N05CX08"	"Carbromal, Kombinationen"	""
"N05CX09"	"Bromisoval, Kombinationen"	""
"N05CX11"	"Chloralhydrat, Kombinationen"	""
"N05CX13"	"Promethazin, Kombinationen"	""
"N05HH10"	"Verschiedene"	""
"N05HH20"	"Kombinationen"	""
"N05HH50"	"Kombinationen mit anderen Mitteln"	""
"N06AA01"	"Desipramin"	"0,1 g O"
"N06AA02"	"Imipramin"	"0,1 g O,P"
"N06AA03"	"Imipraminoxid"	"0,1 g O"
"N06AA04"	"Clomipramin"	"0,1 g O,P"
"N06AA05"	"Opipramol"	"0,15 g O"
"N06AA06"	"Trimipramin"	"0,15 g O,P"
"N06AA07"	"Lofepramin"	"0,105 g O"
"N06AA08"	"Dibenzepin"	"0,3 g O"
"N06AA09"	"Amitriptylin"	"75 mg O,P"
"N06AA10"	"Nortriptylin"	"75 mg O; 30 mg P"
"N06AA11"	"Protriptylin"	"30 mg O"
"N06AA12"	"Doxepin"	"0,1 g O,P"
"N06AA13"	"Iprindol"	"90 mg O"
"N06AA14"	"Melitracen"	"75 mg O,P"
"N06AA15"	"Butriptylin"	"75 mg O"
"N06AA16"	"Dosulepin"	"0,15 g O"
"N06AA17"	"Amoxapin"	"0,15 g O"
"N06AA18"	"Dimetacrin"	"0,15 g O"
"N06AA19"	"Amineptin"	""
"N06AA20"	"Noxiptilin"	""
"N06AA21"	"Maprotilin"	"0,1 g O,P"
"N06AA23"	"Quinupramin"	""
"N06AA25"	"Amitriptylinoxid"	"75 mg O,P "
"N06AB02"	"Zimeldin"	"0,2 g O"
"N06AB03"	"Fluoxetin"	"20 mg O"
"N06AB04"	"Citalopram"	"20 mg O,P"
"N06AB05"	"Paroxetin"	"20 mg O"
"N06AB06"	"Sertralin"	"50 mg O"
"N06AB07"	"Alaproclat"	""
"N06AB08"	"Fluvoxamin"	"0,1 g O"
"N06AB09"	"Etoperidon"	""
"N06AB10"	"Escitalopram"	"10 mg O"
"N06AF01"	"Isocarboxazid"	"15 mg O"
"N06AF02"	"Nialamid"	"0,1 g O"
"N06AF03"	"Phenelzin"	"60 mg O"
"N06AF04"	"Tranylcypromin"	"10 mg O"
"N06AF05"	"Iproniazid"	""
"N06AF06"	"Iproclozid"	""
"N06AG02"	"Moclobemid"	"0,3 g O"
"N06AG03"	"Toloxaton"	""
"N06AH01"	"Hypericum"	""
"N06AH10"	"Verschiedene"	""
"N06AP01"	"Johanniskraut**"	"3 g O Droge "
"N06AP51"	"Johanniskraut, Kombinationen"	""
"N06AX01"	"Oxitriptan"	""
"N06AX02"	"Tryptophan"	"1 g O Schlafstörungen "
"N06AX03"	"Mianserin"	"60 mg O"
"N06AX04"	"Nomifensin"	"0,15 g O"
"N06AX05"	"Trazodon"	"0,3 g O"
"N06AX06"	"Nefazodon"	"0,4 g O"
"N06AX07"	"Minaprin"	"0,1 g O"
"N06AX08"	"Bifemelan"	""
"N06AX09"	"Viloxazin"	"0,2 g O"
"N06AX10"	"Oxaflozan"	""
"N06AX11"	"Mirtazapin"	"30 mg O"
"N06AX12"	"Bupropion"	"0,15 g O "
"N06AX13"	"Medifoxamin"	""
"N06AX14"	"Tianeptin"	"37,5 mg O"
"N06AX15"	"Pivagabin"	""
"N06AX16"	"Venlafaxin"	"0,1 g O"
"N06AX17"	"Milnacipran"	"0,1 g O"
"N06AX18"	"Reboxetin"	"8 mg O"
"N06AX19"	"Gepiron"	""
"N06AX21"	"Duloxetin"	"60 mg O"
"N06AX22"	"Agomelatin"	"25 mg O"
"N06AX23"	"Desvenlafaxin"	"50 mg O"
"N06AX24"	"Vilazodon"	""
"N06AX26"	"Vortioxetin"	"10 mg O"
"N06AX27"	"Pipofezin"	""
"N06BA01"	"Amfetamin"	"15 mg O,P"
"N06BA02"	"Dexamfetamin"	"15 mg O Kinder DDD"
"N06BA03"	"Metamfetamin"	"15 mg O"
"N06BA04"	"Methylphenidat"	"30 mg O Kinder DDD; 40 mg O "
"N06BA05"	"Pemolin"	"40 mg O"
"N06BA06"	"Fencamfamin"	""
"N06BA07"	"Modafinil"	"0,3 g O"
"N06BA08"	"Fenozolon"	""
"N06BA09"	"Atomoxetin"	"80 mg O"
"N06BA10"	"Fenetyllin"	""
"N06BA11"	"Dexmethylphenidat"	""
"N06BA12"	"Lisdexamfetamin"	"30 mg O Kinder DDD"
"N06BA13"	"Amfetaminil"	""
"N06BA14"	"Mesocarb"	""
"N06BC01"	"Coffein"	"0,4 g O,P; 6 mg O,P Säuglings DDD bezogen auf Coffeincitrat "
"N06BC02"	"Propentofyllin"	""
"N06BX01"	"Meclofenoxat"	"1 g O,P "
"N06BX02"	"Pyritinol"	"0,6 g O"
"N06BX03"	"Piracetam"	"2,4 g O; 6 g P"
"N06BX04"	"Deanol"	""
"N06BX05"	"Fipexid"	""
"N06BX06"	"Citicolin"	""
"N06BX07"	"Oxiracetam"	""
"N06BX08"	"Pirisudanol"	""
"N06BX09"	"Linopirdin"	""
"N06BX10"	"Nizofenon"	""
"N06BX11"	"Aniracetam"	""
"N06BX12"	"Acetylcarnitin"	""
"N06BX13"	"Idebenon"	""
"N06BX14"	"Prolintan"	""
"N06BX15"	"Pipradrol"	"30 mg O"
"N06BX16"	"Pramiracetam"	""
"N06BX17"	"Adrafinil"	""
"N06BX18"	"Vinpocetin"	"15 mg O"
"N06BX21"	"Mebicar"	""
"N06BX22"	"Phenibut"	""
"N06BX54"	"Deanol, Kombinationen"	""
"N06BX64"	"Prolintan, Kombinationen"	""
"N06CA01"	"Amitriptylin und Psycholeptika"	""
"N06CA02"	"Melitracen und Psycholeptika"	""
"N06CA03"	"Fluoxetin und Psycholeptika"	""
"N06CA04"	"Oxitriptan und Psycholeptika"	""
"N06CA05"	"Nomifensin und Psycholeptika"	""
"N06CA06"	"Nortriptylin und Psycholeptika"	""
"N06CA07"	"Tranylcypromin und Psycholeptika"	""
"N06CA10"	"Dosulepin und Psycholeptika"	""
"N06DA01"	"Tacrin"	"0,12 g O"
"N06DA02"	"Donepezil"	"7,5 mg O"
"N06DA03"	"Rivastigmin"	"9 mg O; 9,5 mg TD Freisetzungsrate"
"N06DA04"	"Galantamin"	"16 mg O"
"N06DA05"	"Ipidacrin"	""
"N06DA52"	"Donepezil und Memantin"	""
"N06DA53"	"Donepezil, Memantin und Ginkgo-biloba-Blätter-Trockenextrakt"	""
"N06DP01"	"Ginkgo-biloba-Blätter-Trockenextrakt**"	"0,18 g O "
"N06DX01"	"Memantin"	"20 mg O"
"N06DX07"	"Dihydroergotoxin"	"3 mg O,P "
"N06DX08"	"Viquidil"	""
"N06DX09"	"Vincamin"	"60 mg O "
"N06DX10"	"Kälberblutextrakt, inkl. Kombinationen"	""
"N06DX11"	"Bencyclan"	""
"N06DX12"	"Cinnarizin"	"0,15 g O "
"N06DX13"	"Nicergolin"	"30 mg O "
"N06DX14"	"Cyclandelat"	"0,6 g O "
"N06DX15"	"Xantinolnicotinat"	"0,9 g O,P "
"N06DX16"	"Pentifyllin"	""
"N06DX17"	"Nicotinylalkohol (Pyridylcarbinol)"	"0,3 g O,P "
"N06DX18"	"Nimodipin"	"0,3 g O; 50 mg P "
"N06DX19"	"Dihydroergocristin"	"3 mg O,P "
"N06DX20"	"Organextrakte"	""
"N06DX30"	"Kombinationen"	""
"N06DX57"	"Dihydroergotoxin, Kombinationen"	""
"N06DX66"	"Pentifyllin, Kombinationen"	""
"N07AA01"	"Neostigmin"	"60 mg O; 2 mg P"
"N07AA02"	"Pyridostigmin"	"0,18 g O; 10 mg P"
"N07AA03"	"Distigmin"	"5 mg O; 0,25 mg P"
"N07AA30"	"Ambenonium"	"60 mg O"
"N07AA51"	"Neostigmin, Kombinationen"	""
"N07AB01"	"Carbachol"	"6 mg O; 0,5 mg P"
"N07AB02"	"Bethanechol"	"45 mg O"
"N07AB03"	"Acetylcholin"	""
"N07AX01"	"Pilocarpin"	"15 mg O; 10 mg P"
"N07AX02"	"Cholinalfoscerat"	""
"N07AX03"	"Cevimelin"	"90 mg O"
"N07BA01"	"Nicotin"	"60 mg Inhalation; 30 mg Kaugummi,N,SL; 14 mg TD; 30 mg Lutschtabletten "
"N07BA02"	"Bupropion"	"0,3 g O "
"N07BA03"	"Vareniclin"	"2 mg O"
"N07BA04"	"Cytisin"	""
"N07BB01"	"Disulfiram"	"0,2 g O"
"N07BB02"	"Calciumcarbimid"	""
"N07BB03"	"Acamprosat"	"2 g O"
"N07BB04"	"Naltrexon"	"50 mg O"
"N07BB05"	"Nalmefen"	"18 mg O"
"N07BB06"	"Clonidin"	""
"N07BB07"	"Nitrefazol"	""
"N07BC01"	"Buprenorphin"	"8 mg SL"
"N07BC02"	"Methadon"	"25 mg O,P"
"N07BC03"	"Levacetylmethadol"	""
"N07BC04"	"Lofexidin"	"1,4 mg O"
"N07BC05"	"Levomethadon"	""
"N07BC06"	"Diamorphin"	""
"N07BC09"	"Morphin"	"0,2 g O bezogen auf Morphinsulfat"
"N07BC21"	"Buprenorphin und Naloxon"	"8 mg SL bezogen auf Buprenorphin "
"N07BC51"	"Buprenorphin, Kombinationen"	"8 mg SL bezogen auf Buprenorphin"
"N07CA01"	"Betahistin"	"24 mg O"
"N07CA02"	"Cinnarizin"	"90 mg O"
"N07CA03"	"Flunarizin"	"10 mg O"
"N07CA04"	"Acetylleucin"	""
"N07CA05"	"Sulpirid"	"0,225 g O; 0,2 g P "
"N07CA22"	"Cinnarizin und Dimenhydrinat"	"90 mg O bezogen auf Cinnarizin "
"N07CA52"	"Cinnarizin, Kombinationen"	"90 mg O bezogen auf Cinnarizin"
"N07CH20"	"Kombinationen"	""
"N07XA01"	"Gangliosidgemisch"	""
"N07XB01"	"Alpha-Liponsäure (Thioctsäure)"	"0,5 g O,P "
"N07XB52"	"Thiamin, Kombinationen"	""
"N07XB54"	"Uridinphosphat, Kombinationen"	""
"N07XB56"	"Benfotiamin, Kombinationen"	""
"N07XH20"	"Kombinationen"	""
"N07XX01"	"Tirilazad"	"0,42 g P"
"N07XX02"	"Riluzol"	"0,1 g O"
"N07XX03"	"Xaliproden"	""
"N07XX04"	"Natriumoxybat"	"7,5 g O"
"N07XX05"	"Amifampridin"	"40 mg O"
"N07XX06"	"Tetrabenazin"	"0,1 g O"
"N07XX07"	"Fampridin"	"20 mg O"
"N07XX08"	"Tafamidis"	"20 mg O"
"N07XX09"	"Dimethylfumarat"	"0,48 g O"
"N07XX10"	"Laquinimod"	""
"N07XX59"	"Dextromethorphan, Kombinationen"	"40 mg O bezogen auf Dextromethorphan"
"P01AA01"	"Broxychinolin"	""
"P01AA02"	"Clioquinol"	""
"P01AA04"	"Chlorquinaldol"	""
"P01AA05"	"Tilbroquinol"	""
"P01AA52"	"Clioquinol, Kombinationen"	""
"P01AB01"	"Metronidazol"	"2 g O,R"
"P01AB02"	"Tinidazol"	"2 g O,R"
"P01AB03"	"Ornidazol"	"1,5 g O"
"P01AB04"	"Azanidazol"	""
"P01AB05"	"Propenidazol"	""
"P01AB06"	"Nimorazol"	"2 g O"
"P01AB07"	"Secnidazol"	""
"P01AB51"	"Metronidazol, Kombinationen"	""
"P01AC01"	"Diloxanid"	"1,5 g O"
"P01AC02"	"Clefamid"	""
"P01AC03"	"Etofamid"	""
"P01AC04"	"Teclosan"	""
"P01AR01"	"Arsthinol"	""
"P01AR02"	"Difetarson"	""
"P01AR03"	"Glycobiarsol"	""
"P01AR53"	"Glycobiarsol, Kombinationen"	""
"P01AX01"	"Chiniofon"	""
"P01AX02"	"Emetin"	"60 mg P"
"P01AX04"	"Phanquinon"	""
"P01AX05"	"Mepacrin"	"0,3 g O"
"P01AX06"	"Atovaquon"	"2,25 g O"
"P01AX07"	"Trimetrexat"	"85 mg P"
"P01AX08"	"Tenonitrozol"	""
"P01AX09"	"Dehydroemetin"	"60 mg P"
"P01AX10"	"Fumagillin"	""
"P01AX11"	"Nitazoxanid"	"1 g O"
"P01AX52"	"Emetin, Kombinationen"	""
"P01BA01"	"Chloroquin"	"0,5 g O,P Base"
"P01BA02"	"Hydroxychloroquin"	"0,516 g O Base"
"P01BA03"	"Primaquin"	"15 mg O Base"
"P01BA06"	"Amodiaquin"	"0,5 g O"
"P01BB01"	"Proguanil"	"0,2 g O Hydrochlorid, (prophylaktische Tagesdosis)"
"P01BB02"	"Cycloguanilembonat"	""
"P01BB51"	"Proguanil, Kombinationen"	"0,4 g Proguanilhydrochlorid und 1 g Atovaquon zur Therapie; 0,1 g Proguanilhydrochlorid und 0,25 g Atovaquon zur Prophylaxe; 0,05 g Proguanilhydrochlorid und 0,125 g Atovaquon Kinder DDD zur Prophylaxe "
"P01BC01"	"Chinin"	"1,5 g O,P Base"
"P01BC02"	"Mefloquin"	"1 g O Base"
"P01BD01"	"Pyrimethamin"	"75 mg O"
"P01BD51"	"Pyrimethamin, Kombinationen"	"75 mg O bezogen auf Pyrimethamin"
"P01BE01"	"Artemisinin"	"1 g O"
"P01BE02"	"Artemether"	"0,28 g O; 0,12 g P"
"P01BE03"	"Artesunat"	"0,28 g O"
"P01BE04"	"Artemotil"	""
"P01BE05"	"Artenimol (Dihydroartemisinin)"	"0,28 g O"
"P01BF01"	"Artemether und Lumefantrin"	""
"P01BF02"	"Artesunat und Mefloquin"	""
"P01BF03"	"Artesunat und Amodiaquin"	""
"P01BF04"	"Artesunat, Sulfamethopyrazin und Pyrimethamin"	""
"P01BF05"	"Artenimol (Dihydroartemisinin) und Piperaquin"	""
"P01BF06"	"Artesunat und Pyronaridin"	""
"P01BX01"	"Halofantrin"	"1,5 g O"
"P01CA02"	"Benznidazol"	"0,4 g O"
"P01CB01"	"Megluminantimonat"	"0,85 g P Sb5+"
"P01CB02"	"Natriumstibogluconat"	"0,85 g P Sb5+"
"P01CC01"	"Nifurtimox"	"0,7 g O"
"P01CC02"	"Nitrofural"	""
"P01CD01"	"Melarsoprol"	"60 mg P"
"P01CD02"	"Acetarsol"	""
"P01CX01"	"Pentamidindiisetionat"	"0,28 g P je Injektion"
"P01CX02"	"Suraminnatrium"	"0,27 g P"
"P01CX03"	"Eflornithin"	""
"P01CX04"	"Miltefosin"	""
"P02BA01"	"Praziquantel"	"3 g O"
"P02BA02"	"Oxamniquin"	"1 g O"
"P02BB01"	"Metrifonat"	"40 mg O"
"P02BX01"	"Bithionol"	""
"P02BX02"	"Niridazol"	""
"P02BX03"	"Stibophen"	""
"P02BX04"	"Triclabendazol"	""
"P02CA01"	"Mebendazol"	"0,2 g O"
"P02CA02"	"Tiabendazol"	"3 g O"
"P02CA03"	"Albendazol"	"0,8 g O "
"P02CA04"	"Ciclobendazol"	""
"P02CA05"	"Flubendazol"	"0,2 g O"
"P02CA06"	"Fenbendazol"	""
"P02CA51"	"Mebendazol, Kombinationen"	""
"P02CB01"	"Piperazin"	"3,5 g O als Hydrat"
"P02CB02"	"Diethylcarbamazin"	"0,4 g O"
"P02CC01"	"Pyrantel"	"0,75 g O"
"P02CC02"	"Oxantel"	""
"P02CE01"	"Levamisol"	"0,15 g O"
"P02CF01"	"Ivermectin"	"12 mg O"
"P02CX01"	"Pyrvinium"	"0,35 g O bezogen auf die Base"
"P02CX02"	"Bephenium"	""
"P02CX50"	"Andere Nematodenmittel, Kombinationen"	""
"P02DA01"	"Niclosamid"	"2 g O"
"P02DX01"	"Desaspidin"	""
"P02DX02"	"Dichlorophen"	""
"P03AA01"	"Dixanthogen"	""
"P03AA02"	"Kaliumpolysulfid"	""
"P03AA03"	"Mesulfen"	""
"P03AA04"	"Disulfiram"	""
"P03AA05"	"Thiram"	""
"P03AA54"	"Disulfiram, Kombinationen"	""
"P03AB01"	"Clofenotan"	""
"P03AB02"	"Lindan"	""
"P03AB51"	"Clofenotan, Kombinationen"	""
"P03AC02"	"Bioallethrin"	""
"P03AC03"	"Phenothrin"	""
"P03AC04"	"Permethrin"	""
"P03AC52"	"Bioallethrin, Kombinationen"	""
"P03AC53"	"Phenothrin, Kombinationen"	""
"P03AC54"	"Permethrin, Kombinationen"	""
"P03AP01"	"Pyrethrum**"	""
"P03AP02"	"Quassia**"	""
"P03AP10"	"Verschiedene"	""
"P03AP51"	"Pyrethrum, Kombinationen**"	""
"P03AX01"	"Benzylbenzoat"	""
"P03AX02"	"Kupferoleat"	""
"P03AX03"	"Malathion"	""
"P03AX05"	"Dimeticon"	""
"P03AX10"	"Verschiedene"	""
"P03AX21"	"Mineralöl"	""
"P03BA01"	"Cyfluthrin"	""
"P03BA02"	"Cypermethrin"	""
"P03BA03"	"Decamethrin"	""
"P03BA04"	"Tetramethrin"	""
"P03BX01"	"Diethyltoluamid"	""
"P03BX02"	"Dimethylphthalat"	""
"P03BX03"	"Dibutylphthalat"	""
"P03BX04"	"Dibutylsuccinat"	""
"P03BX05"	"Dimethylcarbat"	""
"P03BX06"	"Etohexadiol"	""
"R01AA02"	"Cyclopentamin"	""
"R01AA03"	"Ephedrin"	"8 mg N"
"R01AA04"	"Phenylephrin"	"4 mg N"
"R01AA05"	"Oxymetazolin"	"0,4 mg N"
"R01AA06"	"Tetryzolin"	"0,8 mg N"
"R01AA07"	"Xylometazolin"	"0,8 mg N; 0,175 mg N Kinder DDD "
"R01AA08"	"Naphazolin"	"0,4 mg N"
"R01AA09"	"Tramazolin"	""
"R01AA10"	"Metizolin"	""
"R01AA11"	"Tuaminoheptan"	""
"R01AA12"	"Fenoxazolin"	""
"R01AA13"	"Tymazolin"	""
"R01AA14"	"Epinephrin"	""
"R01AA15"	"Indanazolin"	""
"R01AA16"	"Amidefrin"	""
"R01AB01"	"Phenylephrin"	"0,8 ml N "
"R01AB02"	"Naphazolin"	"0,8 ml N "
"R01AB03"	"Tetryzolin"	""
"R01AB05"	"Ephedrin"	""
"R01AB06"	"Xylometazolin"	""
"R01AB07"	"Oxymetazolin"	""
"R01AB08"	"Tuaminoheptan"	""
"R01AB12"	"Epinephrin"	""
"R01AC01"	"Cromoglicinsäure"	"40 mg N"
"R01AC02"	"Levocabastin"	"0,6 mg N"
"R01AC03"	"Azelastin"	"0,56 mg N"
"R01AC04"	"Antazolin"	""
"R01AC05"	"Spagluminsäure"	""
"R01AC06"	"Thonzylamin"	""
"R01AC07"	"Nedocromil"	"10,4 mg N"
"R01AC08"	"Olopatadin"	""
"R01AC09"	"Dimetinden"	""
"R01AC51"	"Cromoglicinsäure, Kombinationen"	""
"R01AD01"	"Beclometason"	"0,4 mg N"
"R01AD02"	"Prednisolon"	""
"R01AD03"	"Dexamethason"	""
"R01AD04"	"Flunisolid"	"0,15 mg N"
"R01AD05"	"Budesonid"	"0,2 mg N"
"R01AD06"	"Betamethason"	"0,4 mg N"
"R01AD07"	"Tixocortol"	"8 mg N"
"R01AD08"	"Fluticason"	"0,2 mg N"
"R01AD09"	"Mometason"	"0,2 mg N"
"R01AD11"	"Triamcinolon"	"0,22 mg N"
"R01AD12"	"Fluticasonfuroat"	"0,11 mg N"
"R01AD13"	"Ciclesonid"	"0,2 mg N"
"R01AD21"	"Fluocortin"	""
"R01AD28"	"Fluticason und Azelastin"	""
"R01AD52"	"Prednisolon, Kombinationen"	""
"R01AD53"	"Dexamethason, Kombinationen"	""
"R01AD57"	"Tixocortol, Kombinationen"	""
"R01AD58"	"Fluticason, Kombinationen"	""
"R01AD60"	"Hydrocortison, Kombinationen"	""
"R01AD61"	"Triamcinolon, Kombinationen"	""
"R01AD64"	"Fludrocortison, Kombinationen"	""
"R01AH01"	"Luffa operculata"	""
"R01AH20"	"Kombinationen"	""
"R01AH50"	"Kombinationen mit anderen Mitteln"	""
"R01AP01"	"Kamillenblüten"	""
"R01AP02"	"Echinacea-purpurea-Presssaft"	""
"R01AP03"	"Niauliöl"	""
"R01AP06"	"Etherische Öle"	""
"R01AP10"	"Verschiedene"	""
"R01AP56"	"Etherische Öle, Kombinationen"	""
"R01AX01"	"Calciumhexaminthiocyanat"	""
"R01AX02"	"Retinol"	"800 E N"
"R01AX03"	"Ipratropiumbromid"	"0,24 mg N"
"R01AX05"	"Ritiometan"	""
"R01AX06"	"Mupirocin"	"3 mg N "
"R01AX07"	"Hexamidin"	""
"R01AX08"	"Framycetin"	""
"R01AX09"	"Hyaluronsäure"	""
"R01AX10"	"Verschiedene"	""
"R01AX11"	"Diphenylpyralin"	""
"R01AX14"	"Meerwasser"	""
"R01AX15"	"Silbereiweiß-Acetyltannat"	""
"R01AX16"	"Natriumchlorid"	""
"R01AX17"	"Mesna"	""
"R01AX18"	"Hypromellose"	""
"R01AX21"	"Mineralsalz"	""
"R01AX23"	"Menthol"	""
"R01AX26"	"Dexpanthenol"	"35 mg N flüssige Zubereitungen "
"R01AX28"	"Emser Salz"	""
"R01AX30"	"Kombinationen"	""
"R01BA01"	"Phenylpropanolamin"	"0,1 g O"
"R01BA02"	"Pseudoephedrin"	"0,24 g O"
"R01BA03"	"Phenylephrin"	"40 mg O"
"R01BA51"	"Phenylpropanolamin, Kombinationen"	"0,1 g O bezogen auf Phenylpropanolamin"
"R01BA52"	"Pseudoephedrin, Kombinationen"	"0,24 g O bezogen auf Pseudoephedrin"
"R01BA53"	"Phenylephrin, Kombinationen"	""
"R01BA54"	"Buphenin, Kombinationen"	""
"R01BA56"	"Etilefrin, Kombinationen"	""
"R01BA57"	"Pseudoephedrin und Ibuprofen"	""
"R01BA58"	"Pseudoephedrin und Desloratadin"	"5 mg O bezogen auf Desloratadin "
"R01BA59"	"Pseudoephedrin und Triprolidin"	"7,5 mg O bezogen auf Triprolidin "
"R01BH01"	"Luffa operculata"	""
"R01BH09"	"Cinnabaris"	""
"R01BH10"	"Verschiedene"	""
"R01BH20"	"Kombinationen"	""
"R01BP01"	"Pollen"	""
"R01BP30"	"Kombinationen"	""
"R01BX02"	"Cafaminol"	""
"R02AA01"	"Ambazon"	"40 mg O"
"R02AA02"	"Dequalinium"	"1,5 mg O"
"R02AA03"	"Dichlorbenzylalkohol"	""
"R02AA05"	"Chlorhexidin"	"30 mg O"
"R02AA06"	"Cetylpyridinium"	""
"R02AA09"	"Benzethonium"	""
"R02AA10"	"Myristylbenzalkonium"	""
"R02AA11"	"Chlorquinaldol"	""
"R02AA12"	"Hexylresorcinol"	""
"R02AA13"	"Acriflaviniumchlorid"	""
"R02AA14"	"Oxychinolin"	""
"R02AA15"	"Povidon-Iod"	""
"R02AA16"	"Benzalkonium"	""
"R02AA17"	"Cetrimonium"	""
"R02AA18"	"Hexamidin"	""
"R02AA19"	"Phenol"	""
"R02AA20"	"Verschiedene"	""
"R02AA25"	"Phenylmercuriborat"	""
"R02AA28"	"Hexetidin"	"30 mg O "
"R02AA32"	"Aluminium-haltige Verbindungen"	""
"R02AA33"	"Acetylaminonitropropoxybenzol"	""
"R02AA40"	"Silber-haltige Verbindungen"	""
"R02AA50"	"Andere Antiseptika, Kombinationen"	""
"R02AA51"	"Ambazon, Kombinationen"	""
"R02AA52"	"Dequalinium, Kombinationen"	""
"R02AA55"	"Chlorhexidin, Kombinationen"	""
"R02AA56"	"Cetylpyridinium, Kombinationen"	""
"R02AA59"	"Benzethonium, Kombinationen"	""
"R02AA72"	"Paraformaldehyd, Kombinationen"	""
"R02AA73"	"Methenamin, Kombinationen"	""
"R02AA74"	"Formaldehyd, Kombinationen"	""
"R02AA82"	"Aluminium-haltige Verbindungen, Kombinationen"	""
"R02AA84"	"Benzoxonium, Kombinationen"	""
"R02AA90"	"Silber-haltige Verbindungen, Kombinationen"	""
"R02AB01"	"Neomycin"	""
"R02AB02"	"Tyrothricin"	""
"R02AB03"	"Fusafungin"	""
"R02AB04"	"Bacitracin"	""
"R02AB20"	"Kombinationen"	""
"R02AB30"	"Gramicidin"	""
"R02AB52"	"Tyrothricin, Kombinationen"	""
"R02AB54"	"Bacitracin, Kombinationen"	""
"R02AB80"	"Gramicidin, Kombinationen"	""
"R02AD01"	"Benzocain"	""
"R02AD02"	"Lidocain"	""
"R02AD03"	"Cocain"	""
"R02AD04"	"Dyclonin"	""
"R02AD05"	"Ambroxol"	""
"R02AD50"	"Andere Lokalanästhetika, Kombinationen"	""
"R02AD51"	"Benzocain, Kombinationen"	""
"R02AD52"	"Lidocain, Kombinationen"	""
"R02AH10"	"Verschiedene"	""
"R02AH20"	"Kombinationen"	""
"R02AP30"	"Kombinationen"	""
"R02AP52"	"Etherische Öle, Kombinationen"	""
"R02AX01"	"Flurbiprofen"	"44 mg O"
"R02AX02"	"Emser Salz"	""
"R02AX10"	"Verschiedene"	""
"R02AX50"	"Andere Hals- und Rachentherapeutika, Kombinationen"	""
"R02AX52"	"Emser Salz, Kombinationen"	""
"R03AA01"	"Epinephrin"	"2,24 mg Inhal.aerosol; 20 mg Inhal.lösung"
"R03AA51"	"Epinephrin, Kombinationen"	""
"R03AA52"	"DL-Ephedrin, Kombinationen"	""
"R03AB02"	"Isoprenalin"	"0,64 mg Inhal.aerosol; 10 mg Inhal.lösung"
"R03AB03"	"Orciprenalin"	"6 mg Inhal.aerosol"
"R03AB52"	"Isoprenalin, Kombinationen"	""
"R03AB53"	"Orciprenalin, Kombinationen"	""
"R03AC02"	"Salbutamol"	"0,8 mg Inhal.aerosol; 10 mg Inhal.lösung; 0,8 mg Inhal.pulver (aus dem Mundstück abgegebene Dosis)"
"R03AC03"	"Terbutalin"	"2 mg Inhal.aerosol/pulver bezogen auf das Terbutalinsulfat; 20 mg Inhal.lösung"
"R03AC04"	"Fenoterol"	"0,6 mg Inhal.aerosol/pulver bezogen auf das Fenoterolhydrobromid; 4 mg Inhal.lösung"
"R03AC05"	"Rimiterol"	"1,6 mg Inhal.aerosol"
"R03AC06"	"Hexoprenalin"	"1,5 mg Inhal.aerosol"
"R03AC07"	"Isoetarin"	""
"R03AC08"	"Pirbuterol"	"1,2 mg Inhal.aerosol"
"R03AC09"	"Tretoquinol"	""
"R03AC10"	"Carbuterol"	""
"R03AC11"	"Tulobuterol"	"1,6 mg Inhal.aerosol"
"R03AC12"	"Salmeterol"	"0,1 mg Inhal.aerosol/pulver"
"R03AC13"	"Formoterol"	"24 mcg Inhal.aerosol/pulver bezogen auf das Formoterolhemifumarat"
"R03AC14"	"Clenbuterol"	""
"R03AC15"	"Reproterol"	""
"R03AC16"	"Procaterol"	"60 mcg Inhal.aerosol"
"R03AC17"	"Bitolterol"	""
"R03AC18"	"Indacaterol"	"0,15 mg Inhal.pulver"
"R03AC19"	"Olodaterol"	"5 mcg Inhal.lösung (aus dem Mundstück abgegebene Dosis) "
"R03AK01"	"Epinephrin und andere Mittel bei obstruktiven Atemwegserkrankungen"	""
"R03AK02"	"Isoprenalin und andere Mittel bei obstruktiven Atemwegserkrankungen"	""
"R03AK03"	"Fenoterol und Cromoglicinsäure, Dinatriumsalz"	""
