"key"	"name_de"	"name_en"	"level"
"M03C"	"MUSKELRELAXANZIEN, DIREKT WIRKENDE MITTEL"	"Muscle relaxants, directly acting agents"	3
"M03CA"	"Dantrolen und Derivate"	"Dantrolene and derivatives"	4
"M04"	"GICHTMITTEL"	"Antigout preparations"	2
"M04A"	"GICHTMITTEL"	"Antigout preparations"	3
"M04AA"	"Urikostatika"	"Preparations inhibiting uric acid production"	4
"M04AB"	"Urikosurika"	"Preparations increasing uric acid excretion"	4
"M04AC"	"Gichtmittel ohne Effekt auf den Harnsäuremetabolismus"	"Preparations with no effect on uric acid metabolism"	4
"M04AH"	"Homöopathische und anthroposophische Gichtmittel"	NA	4
"M04AX"	"Andere Gichtmittel"	"Other antigout preparations"	4
"M05"	"MITTEL ZUR BEHANDLUNG VON KNOCHENERKRANKUNGEN"	"Drugs for treatment of bone diseases"	2
"M05B"	"MITTEL MIT EINFLUSS AUF DIE KNOCHENSTRUKTUR UND DIE MINERALISATION"	"Drugs affecting bone structure and mineralization"	3
"M05BA"	"Bisphosphonate"	"Bisphosphonates"	4
"M05BB"	"Bisphosphonate, Kombinationen"	"Bisphosphonates, combinations"	4
"M05BC"	"Knochenmorphogene Proteine"	"Bone morphogenetic proteins"	4
"M05BX"	"Andere Mittel mit Einfluss auf die Knochenstruktur und die Mineralisation"	"Other drugs affecting bone structure and mineralization"	4
"M09"	"ANDERE MITTEL GEGEN STÖRUNGEN DES MUSKEL- UND SKELETTSYSTEMS"	"Other drugs for disorders of the musculo-skeletal system"	2
"M09A"	"ANDERE MITTEL GEGEN STÖRUNGEN DES MUSKEL- UND SKELETTSYSTEMS"	"Other drugs for disorders of the musculo-skeletal system"	3
"M09AA"	"Chinin und Derivate"	"Quinine and derivatives"	4
"M09AB"	"Enzyme"	"Enzymes"	4
"M09AH"	"Andere homöopathische und anthroposophische Zubereitungen gegen Störungen des Muskel- und Skelettsystems"	NA	4
"M09AP"	"Andere pflanzliche Zubereitungen gegen Störungen des Muskel- und Skelettsystems"	NA	4
"M09AX"	"Andere Mittel gegen Störungen des Muskel- und Skelettsystems"	"Other drugs for disorders of the musculo-skeletal system"	4
"N"	"NERVENSYSTEM"	"Nervous system"	1
"N01"	"ANÄSTHETIKA"	"Anesthetic drugs"	2
"N01A"	"ALLGEMEINANÄSTHETIKA"	"General anesthetics list"	3
"N01AA"	"Ether"	"Ethers"	4
"N01AB"	"Halogenierte Kohlenwasserstoffe"	"Halogenated hydrocarbons"	4
"N01AF"	"Barbiturate, rein"	"Barbiturates, plain"	4
"N01AG"	"Barbiturate in Kombination mit anderen Mitteln"	"Barbiturates in combination with other drugs"	4
"N01AH"	"Opioidanästhetika"	"Opioid anesthetics"	4
"N01AX"	"Andere Allgemeinanästhetika"	"Other general anesthetics"	4
"N01B"	"LOKALANÄSTHETIKA"	"Local anesthesia drugs"	3
"N01BA"	"Ester der Aminobenzoesäure"	"Esters of aminobenzoic acid"	4
"N01BB"	"Amide"	"Amides"	4
"N01BC"	"Ester der Benzoesäure"	"Esters of benzoic acid"	4
"N01BH"	"Homöopathische und anthroposophische Lokalanästhetika"	NA	4
"N01BX"	"Andere Lokalanästhetika"	"Other local anesthesia drugs"	4
"N02"	"ANALGETIKA"	"Analgesic drugs"	2
"N02A"	"OPIOIDE"	"Opioid drugs list"	3
"N02AA"	"Natürliche Opium-Alkaloide"	"Natural opium alkaloids list"	4
"N02AB"	"Phenylpiperidin-Derivate"	"Phenylpiperidine derivatives"	4
"N02AC"	"Diphenylpropylamin-Derivate"	"Diphenylpropylamine derivatives"	4
"N02AD"	"Benzomorphan-Derivate"	"Benzomorphan derivatives"	4
"N02AE"	"Oripavin-Derivate"	"Oripavine derivatives"	4
"N02AF"	"Morphinan-Derivate"	"Morphinan derivatives"	4
"N02AG"	"Opioide in Kombination mit Spasmolytika"	"Opioids in combination with antispasmodics"	4
"N02AX"	"Andere Opioide"	"Other opioids"	4
"N02B"	"ANDERE ANALGETIKA UND ANTIPYRETIKA"	"Other analgesics and antipyretics"	3
"N02BA"	"Salicylsäure und Derivate"	"Salicylic acid and derivatives"	4
"N02BB"	"Pyrazolone"	"Pyrazolones"	4
"N02BE"	"Anilide"	"Anilides"	4
"N02BG"	"Andere Analgetika und Antipyretika"	"Other analgesics and antipyretics"	4
"N02BH"	"Homöopathische und anthroposophische Analgetika und Antipyretika"	NA	4
"N02BP"	"Pflanzliche Analgetika und Antipyretika"	NA	4
"N02C"	"MIGRÄNEMITTEL"	"Migraine medication"	3
"N02CA"	"Mutterkorn-Alkaloide"	"Ergot alkaloids"	4
"N02CB"	"Corticosteroid-Derivate"	"Corticosteroid derivatives"	4
"N02CC"	"Selektive Serotonin-5HT1-Agonisten"	"Selective serotonin (5-HT1) agonists"	4
"N02CH"	"Homöopathische und anthroposophische Migränemittel"	NA	4
"N02CP"	"Pflanzliche  Migränemittel"	NA	4
"N02CX"	"Andere Migränemittel"	"Other migraine drugs"	4
"N03"	"ANTIEPILEPTIKA"	"Antiepileptic drugs"	2
"N03A"	"ANTIEPILEPTIKA"	"Antiepileptic drugs"	3
"N03AA"	"Barbiturate und Derivate"	"Barbiturates and derivatives"	4
"N03AB"	"Hydantoin-Derivate"	"Hydantoin derivatives"	4
"N03AC"	"Oxazolidin-Derivate"	"Oxazolidine derivatives"	4
"N03AD"	"Succinimid-Derivate"	"Succinimide derivatives"	4
"N03AE"	"Benzodiazepin-Derivate"	"Benzodiazepine derivatives"	4
"N03AF"	"Carboxamid-Derivate"	"Carboxamide derivatives"	4
"N03AG"	"Fettsäure-Derivate"	"Fatty acid derivatives"	4
"N03AX"	"Andere Antiepileptika"	"Other antiepileptics"	4
"N04"	"ANTIPARKINSONMITTEL"	"Antiparkinson drugs"	2
"N04A"	"ANTICHOLINERGIKA"	"Anticholinergic agents for Parkinson"	3
"N04AA"	"Tertiäre Amine"	"Tertiary amines"	4
"N04AB"	"Ether, chemisch den Antihistaminika verwandt"	"Ethers chemically close to antihistamines"	4
"N04AC"	"Tropinether oder Tropin-Derivate"	"Ethers of tropine or tropine derivatives"	4
"N04AH"	"Homöopathische und anthroposophische Antiparkinsonmittel"	NA	4
"N04B"	"DOPAMINERGE MITTEL"	"Dopaminergic agents"	3
"N04BA"	"Dopa und Dopa-Derivate"	"Dopa and dopa derivatives"	4
"N04BB"	"Adamantan-Derivate"	"Adamantane derivatives"	4
"N04BC"	"Dopamin-Agonisten"	"Dopamine agonists"	4
"N04BD"	"Monoaminoxidase-B-Hemmer"	"Monoamine oxidase B inhibitors"	4
"N04BX"	"Andere dopaminerge Mittel"	"Other dopaminergic agents"	4
"N05"	"PSYCHOLEPTIKA"	"Psycholeptics drugs"	2
"N05A"	"ANTIPSYCHOTIKA"	"Antipsychotic drugs"	3
"N05AA"	"Phenothiazine mit aliphatischer Seitenkette"	"Phenothiazines with aliphatic side-chain"	4
"N05AB"	"Phenothiazine mit Piperazinstruktur"	"Phenothiazines with piperazine structure"	4
"N05AC"	"Phenothiazine mit Piperidinstruktur"	"Phenothiazines with piperidine structur"	4
"N05AD"	"Butyrophenon-Derivate"	"Butyrophenone derivatives"	4
"N05AE"	"Indol-Derivate"	"Indole derivatives drugs"	4
"N05AF"	"Thioxanthen-Derivate"	"Thioxanthene derivatives"	4
"N05AG"	"Diphenylbutylpiperidin-Derivate"	"Diphenylbutylpiperidine derivatives"	4
"N05AH"	"Diazepine, Oxazepine, Thiazepine und Oxepine"	"Diazepines, oxazepines, thiazepines and oxepines"	4
"N05AL"	"Benzamide"	"Benzamide antipsychotics"	4
"N05AN"	"Lithium"	"Lithium"	4
"N05AX"	"Andere Antipsychotika"	"Other antipsychotics"	4
"N05B"	"ANXIOLYTIKA"	"Anxiolytic drugs"	3
"N05BA"	"Benzodiazepin-Derivate"	"Benzodiazepine derivatives anxiolytics"	4
"N05BB"	"Diphenylmethan-Derivate"	"Diphenylmethane derivatives"	4
"N05BC"	"Carbamate"	"Carbamates"	4
"N05BD"	"Dibenzo-bicyclo-octadien-Derivate"	"Dibenzo-bicyclo-octadiene derivatives"	4
"N05BE"	"Azaspirodecandion-Derivate"	"Azaspirodecanedione derivatives"	4
"N05BP"	"Pflanzliche Anxiolytika"	NA	4
"N05BX"	"Andere Anxiolytika"	"Other anxiolytic drugs"	4
"N05C"	"HYPNOTIKA UND SEDATIVA"	"Hypnotics and sedatives drugs"	3
"N05CA"	"Barbiturate, rein"	"Barbiturates, plain"	4
"N05CB"	"Barbiturate, Kombinationen"	"Barbiturates, combinations"	4
"N05CC"	"Aldehyde und Derivate"	"Aldehydes and derivatives"	4
"N05CD"	"Benzodiazepin-Derivate"	"Benzodiazepine derivatives"	4
"N05CE"	"Piperidindion-Derivate"	"Piperidinedione drugs"	4
"N05CF"	"Benzodiazepin-verwandte Mittel"	"Benzodiazepine related drugs"	4
"N05CH"	"Melatonin-Rezeptoragonisten"	"Melatonin receptor agonist drugs"	4
"N05CM"	"Andere Hypnotika und Sedativa"	"Other hypnotic and sedative drugs"	4
"N05CP"	"Pflanzliche Hypnotika und Sedativa"	NA	4
"N05CX"	"Hypnotika und Sedativa in Kombination, exkl. Barbiturate"	"Hypnotics and sedatives in combination, excluding barbiturates"	4
"N05H"	"HOMÖOPATHISCHE UND ANTHROPOSOPHISCHE PSYCHOLEPTIKA"	NA	3
"N05HH"	"Homöopathische und anthroposophische Hypnotika und Sedativa"	NA	4
"N06"	"PSYCHOANALEPTIKA"	"Psychoanaleptics"	2
"N06A"	"ANTIDEPRESSIVA"	"Antidepressant drugs"	3
"N06AA"	"Nichtselektive Monoamin-Wiederaufnahmehemmer"	"Non-selective monoamine reuptake inhibitors"	4
"N06AB"	"Selektive Serotonin-Wiederaufnahmehemmer"	"Selective Serotonin Reuptake Inhibitors"	4
"N06AF"	"Monoaminoxidasehemmer, nichtselektiv"	"Monoamine oxidase inhibitors, non-selective"	4
"N06AG"	"Monoaminoxidase-A-Hemmer"	"Monoamine oxidase A inhibitors"	4
"N06AH"	"Homöopathische und anthroposophische Antidepressiva"	NA	4
"N06AP"	"Pflanzliche Antidepressiva"	NA	4
"N06AX"	"Andere Antidepressiva"	"Other antidepressant drugs"	4
"N06B"	"PSYCHOSTIMULANZIEN, MITTEL FÜR DIE ADHD UND NOOTROPIKA"	"Psychostimulants, agents used for ADHD and nootropics"	3
"N06BA"	"Zentral wirkende Sympathomimetika"	"Centrally acting sympathomimetics"	4
"N06BC"	"Xanthin-Derivate"	"Xanthine derivatives"	4
"N06BX"	"Andere Psychostimulanzien und Nootropika"	"Other psychostimulants and nootropics"	4
"N06C"	"PSYCHOLEPTIKA UND PSYCHOANALEPTIKA IN KOMBINATION"	"Psycholeptics and psychoanaleptics in combination"	3
"N06CA"	"Antidepressiva in Kombination mit Psycholeptika"	"Antidepressants in combination with psycholeptics"	4
"N06CB"	"Psychostimulanzien in Kombination mit Psycholeptika"	NA	4
"N06D"	"ANTIDEMENTIVA"	"Dementia drugs"	3
"N06DA"	"Cholinesterasehemmer"	"Anticholinesterase drugs"	4
"N06DP"	"Pflanzliche Antidementiva"	NA	4
"N06DX"	"Andere Antidementiva"	"Other anti-dementia drugs"	4
"N07"	"ANDERE MITTEL FÜR DAS NERVENSYSTEM"	"Other nervous system drugs"	2
"N07A"	"PARASYMPATHOMIMETIKA"	"Parasympathomimetic drugs"	3
"N07AA"	"Cholinesterasehemmer"	"Anticholinesterase drugs"	4
"N07AB"	"Cholinester"	"Choline esters"	4
"N07AX"	"Andere Parasympathomimetika"	"Other parasympathomimetics"	4
"N07B"	"MITTEL ZUR BEHANDLUNG VON SUCHTERKRANKUNGEN"	"Drugs used in addictive disorders"	3
"N07BA"	"Mittel zur Behandlung der Nikotinabhängigkeit"	"Drugs used in nicotine dependence"	4
"N07BB"	"Mittel zur Behandlung der Alkoholabhängigkeit"	"Drugs used in alcohol dependence"	4
"N07BC"	"Mittel zur Behandlung der Opiatabhängigkeit"	"Drugs used in opioid dependence"	4
"N07C"	"ANTIVERTIGINOSA"	"Antivertigo preparations"	3
"N07CA"	"Antivertiginosa"	"Antivertigo drugs"	4
"N07CH"	"Homöopathische und anthroposophische Antivertigonosa"	NA	4
"N07X"	"ANDERE MITTEL FÜR DAS NERVENSYSTEM"	"Other nervous system drugs"	3
"N07XA"	"Ganglioside und Gangliosid-Derivate"	"Gangliosides and ganglioside derivatives"	4
"N07XB"	"Neuropathiepräparate"	"Other nervous system drugs"	4
"N07XH"	"Andere homöopathische und anthroposophische Mittel für das Nervensystem"	NA	4
"N07XX"	"Andere Mittel für das Nervensystem"	"Other nervous system drugs"	4
"P"	"ANTIPARASITÄRE MITTEL, INSEKTIZIDE UND REPELLENZIEN"	"Antiparasitic products, insecticides and repellents"	1
"P01"	"MITTEL GEGEN PROTOZOEN-ERKRANKUNGEN"	"Antiprotozoal drugs"	2
"P01A"	"MITTEL GEGEN AMÖBIASIS UND ANDERE PROTOZOEN-ERKRANKUNGEN"	"Agents against amoebiasis and other protozoal diseases"	3
"P01AA"	"Hydroxychinolin-Derivate"	"Hydroxyquinoline derivatives"	4
"P01AB"	"Nitroimidazol-Derivate"	"Nitroimidazole derivatives"	4
"P01AC"	"Dichloracetamid-Derivate"	"Dichloroacetamide derivatives"	4
"P01AR"	"Arsen-haltige Verbindungen"	"Arsenic compounds"	4
"P01AX"	"Andere Mittel gegen Amöbiasis und andere Protozoen-Erkrankungen"	"Other agents against amoebiasis and other protozoal diseases"	4
"P01B"	"MALARIAMITTEL"	"Antimalarials"	3
"P01BA"	"Aminochinoline"	"Aminoquinolines"	4
"P01BB"	"Biguanide"	"Biguanides"	4
"P01BC"	"Methanolchinoline"	"Methanolquinolines"	4
"P01BD"	"Diaminopyrimidine"	"Diaminopyrimidines"	4
"P01BE"	"Artemisinin und Derivate, rein"	"Artemisinin and derivatives, plain"	4
"P01BF"	"Artemisinin und Derivate, Kombinationen"	"Artemisinin and derivatives, combinations"	4
"P01BX"	"Andere Malariamittel"	"Other antimalarials"	4
"P01C"	"MITTEL GEGEN LEISHMANIASIS UND TRYPANOSOMIASIS"	"Agents against leishmaniasis and trypanosomiasis"	3
"P01CA"	"Nitroimidazol-Derivate"	"Nitroimidazole derivatives"	4
"P01CB"	"Antimon-haltige Verbindungen"	"Antimony compounds"	4
"P01CC"	"Nitrofuran-Derivate"	"Nitrofuran derivatives"	4
"P01CD"	"Arsen-haltige Verbindungen"	"Arsenic compounds"	4
"P01CX"	"Andere Mittel gegen Leishmaniasis und Trypanosomiasis"	"Other agents against leishmaniasis and trypanosomiasis"	4
"P02"	"ANTHELMINTIKA"	"Anthelmintic drugs"	2
"P02B"	"TREMATODENMITTEL"	"Antitrematodals"	3
"P02BA"	"Chinolin-Derivate und verwandte Substanzen"	"Quinoline derivatives and related substances"	4
"P02BB"	"Organophosphat-Verbindungen"	"Organophosphorous compounds"	4
"P02BX"	"Andere Trematodenmittel"	"Other antitrematodal agents"	4
"P02C"	"NEMATODENMITTEL"	"Antinematodal agents"	3
"P02CA"	"Benzimidazol-Derivate"	"Benzimidazole derivatives"	4
"P02CB"	"Piperazin und Derivate"	"Piperazine and derivatives"	4
"P02CC"	"Tetrahydropyrimidin-Derivate"	"Tetrahydropyrimidine derivatives"	4
"P02CE"	"Imidazothiazol-Derivate"	"Imidazothiazole derivatives"	4
"P02CF"	"Avermektine"	"Avermectines"	4
"P02CX"	"Andere Nematodenmittel"	"Other antinematodals"	4
"P02D"	"BANDWURMMITTEL"	"Anticestodals"	3
"P02DA"	"Salicylsäure-Derivate"	"Salicylic acid derivatives"	4
"P02DX"	"Andere Bandwurmmittel"	"Other anticestodals"	4
"P03"	"MITTEL GEGEN EKTOPARASITEN, INKL. ANTISCABIOSA, INSEKTIZIDE UND REPELLENZIEN"	"Ectoparasiticides, including scabicides, insecticides and repellents"	2
"P03A"	"MITTEL GEGEN EKTOPARASITEN, INKL. ANTISCABIOSA"	"Ectoparasiticides, including scabicides"	3
"P03AA"	"Schwefel-haltige Mittel"	"Sulfur containing products"	4
"P03AB"	"Chlor-haltige Mittel"	"Chlorine containing products"	4
"P03AC"	"Pyrethrine, inkl. synthetische Verbindungen"	"Pyrethrines, including synthetic compounds"	4
"P03AP"	"Pflanzliche Mittel gegen Ektoparasiten"	NA	4
"P03AX"	"Andere Mittel gegen Ektoparasiten, inkl. Antiscabiosa"	"Other ectoparasiticides, including scabicides"	4
"P03B"	"INSEKTIZIDE UND REPELLENZIEN"	"Insecticides and repellents"	3
"P03BA"	"Pyrethrine"	"Pyrethrines"	4
"P03BX"	"Andere Insektizide und Repellenzien"	"Other insecticides and repellents"	4
"R"	"RESPIRATIONSTRAKT"	"Respiratory system"	1
"R01"	"RHINOLOGIKA"	"Nasal preparations"	2
"R01A"	"DEKONGESTIVA UND ANDERE RHINOLOGIKA ZUR TOPISCHEN ANWENDUNG"	"Decongestants and other nasal preparations for topical use"	3
"R01AA"	"Sympathomimetika, rein"	"Sympathomimetics, plain"	4
"R01AB"	"Sympathomimetika, Kombinationen exkl. Corticosteroide"	"Sympathomimetics, combinations excluding corticosteroids"	4
"R01AC"	"Antiallergika, exkl. Corticosteroide"	"Antiallergic agents, excluding corticosteroids"	4
"R01AD"	"Corticosteroide"	"Corticosteroids"	4
"R01AH"	"Homöopathische und anthroposophische Rhinologika zur topischen Anwendung"	NA	4
"R01AP"	"Pflanzliche Rhinologika zur topischen Anwendung"	NA	4
"R01AX"	"Andere Rhinologika"	"Other nasal preparations"	4
"R01B"	"NASALE DEKONGESTIVA ZUR SYSTEMISCHEN ANWENDUNG"	"Nasal decongestants for systemic use"	3
"R01BA"	"Sympathomimetika"	"Nasal decongestants for systemic use"	4
"R01BH"	"Homöopathische und anthroposophische Rhinologika zur systemischen Anwendung"	NA	4
"R01BP"	"Pflanzliche Rhinologika zur systemischen Anwendung"	NA	4
"R01BX"	"Andere systemische Rhinologika"	NA	4
"R02"	"HALS- UND RACHENTHERAPEUTIKA"	"Throat preparations"	2
"R02A"	"HALS- UND RACHENTHERAPEUTIKA"	"Throat drugs"	3
"R02AA"	"Antiseptika"	"Throat antiseptics"	4
"R02AB"	"Antibiotika"	"Throat antibiotics"	4
"R02AD"	"Lokalanästhetika"	"Anesthetics, local"	4
"R02AH"	"Homöopathische und anthroposophische Hals- und Rachentherapeutika"	NA	4
"R02AP"	"Pflanzliche Hals- und Rachentherapeutika"	NA	4
"R02AX"	"Andere Hals- und Rachentherapeutika"	"Other throat preparations"	4
"R03"	"MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN"	"Drugs for obstructive airway diseases"	2
"R03A"	"INHALATIVE SYMPATHOMIMETIKA"	"Adrenergics, inhalants"	3
"R03AA"	"Alpha- und Beta-Adrenozeptor-Agonisten"	"Alpha and beta adrenoreceptor agonists"	4
"R03AB"	"Nichtselektive Beta-Adrenozeptor-Agonisten"	"Non-selective beta-adrenoreceptor agonists"	4
"R03AC"	"Selektive Beta2-Adrenozeptor-Agonisten"	"Selective beta-2-adrenoreceptor agonists"	4
"R03AH"	"Kombinationen von Sympathomimetika"	"Combinations of adrenergics"	4
"R03AK"	"Sympathomimetika in Kombination mit Corticosteroiden oder anderen Mitteln, exkl. Anticholinergika"	"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics"	4
"R03AL"	"Sympathomimetika in Kombination mit Anticholinergika"	"Adrenergics in combination with anticholinergics"	4
"R03B"	"ANDERE INHALATIVE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN"	"Other drugs for obstructive airway diseases, inhalants"	3
"R03BA"	"Glucocorticoide"	"Glucocorticoids"	4
"R03BB"	"Anticholinergika"	"Anticholinergics"	4
"R03BC"	"Antiallergika, exkl. Corticosteroide"	"Antiallergic agents, excluding corticosteroids"	4
"R03BX"	"Andere inhalative Mittel bei obstruktiven Atemwegserkrankungen"	"Other drugs for obstructive airway diseases, inhalants"	4
"R03C"	"SYMPATHOMIMETIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Adrenergics for systemic use"	3
"R03CA"	"Alpha- und Beta-Adrenozeptor-Agonisten"	"Alpha- and beta-adrenoreceptor agonists"	4
"R03CB"	"Nichtselektive Beta-Adrenozeptor-Agonisten"	"Non-selective beta-adrenoreceptor agonists"	4
"R03CC"	"Selektive Beta2-Adrenozeptor-Agonisten"	"Selective beta-2-adrenoreceptor agonists"	4
"R03CK"	"Sympathomimetika und andere Mittel bei obstruktiven Atemwegserkrankungen"	"Adrenergics and other drugs for obstructive airway diseases"	4
"R03D"	"ANDERE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN ZUR SYSTEMISCHEN ANWENDUNG"	"Other systemic drugs for obstructive airway diseases"	3
"R03DA"	"Xanthine"	"Xanthines"	4
"R03DB"	"Xanthine und Sympathomimetika"	"Xanthines and adrenergics"	4
"R03DC"	"Leukotrienrezeptor-Antagonisten"	"Leukotriene receptor antagonists"	4
"R03DH"	"Homöopathische und anthroposophische Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung"	NA	4
"R03DX"	"Andere Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung"	"Other systemic drugs for obstructive airway diseases"	4
"R04"	"BRUSTEINREIBUNGEN UND ANDERE INHALATE"	NA	2
"R04A"	"BRUSTEINREIBUNGEN UND ANDERE INHALATE"	NA	3
"R04AH"	"Homöopathische und anthroposophische Brusteinreibungen"	NA	4
"R04AP"	"Pflanzliche Brusteinreibungen und Inhalate, inkl. Bäder"	NA	4
"R04AX"	"Andere Inhalate"	NA	4
"R05"	"HUSTEN- UND ERKÄLTUNGSMITTEL"	"Cough and cold drugs"	2
"R05C"	"EXPEKTORANZIEN, EXKL. KOMBINATIONEN MIT ANTITUSSIVA"	"Expectorants, excluding combinations with cough suppressants"	3
"R05CA"	"Expektoranzien"	"Expectorants"	4
"R05CB"	"Mukolytika"	"Mucolytics"	4
"R05CH"	"Homöopathische und anthroposophische Expektoranzien"	NA	4
"R05CP"	"Pflanzliche Expektoranzien"	NA	4
"R05D"	"ANTITUSSIVA, EXKL. KOMBINATIONEN MIT EXPEKTORANZIEN"	"Cough suppressants, excluding combinations with expectorants"	3
"R05DA"	"Opium-Alkaloide und Derivate"	"Opium alkaloids and derivatives"	4
"R05DB"	"Andere Antitussiva"	"Other cough suppressants"	4
"R05DP"	"Pflanzliche Antitussiva"	NA	4
"R05F"	"ANTITUSSIVA UND EXPEKTORANZIEN, KOMBINATIONEN"	"Cough suppressants and expectorants, combinations"	3
"R05FA"	"Opium-Derivate und Expektoranzien"	"Opium derivatives and expectorants"	4
"R05FB"	"Andere Antitussiva und Expektoranzien"	"Other cough suppressants and expectorants"	4
"R05FH"	"Homöopathische und anthroposophische Antitussiva und Expektoranzien"	NA	4
"R05FP"	"Pflanzliche Antitussiva und Expektoranzien"	NA	4
"R05G"	"ANTITUSSIVA UND EXPEKTORANZIEN, KOMBINATIONEN MIT ANTIBIOTIKA"	NA	3
"R05GA"	"Antitussiva und Antibiotika"	NA	4
"R05GB"	"Expektoranzien und Antibiotika"	NA	4
"R05GC"	"Expektoranzien und Sulfonamide"	NA	4
"R05X"	"ANDERE ZUBEREITUNGEN GEGEN ERKÄLTUNGSKRANKHEITEN"	"Other cold preparations"	3
"R05XA"	"Analgetika-haltige Mittel gegen Erkältungskrankheiten"	NA	4
"R05XC"	"Andere Mittel gegen Erkältungskrankheiten"	NA	4
"R05XH"	"Homöopathische und anthroposophische Mittel gegen Erkältungskrankheiten"	NA	4
"R06"	"ANTIHISTAMINIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Antihistamines for systemic use"	2
"R06A"	"ANTIHISTAMINIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Antihistamines for systemic use"	3
"R06AA"	"Aminoalkylether"	"Aminoalkyl ethers"	4
"R06AB"	"Substituierte Alkylamine"	"Substituted alkylamines"	4
"R06AC"	"Substituierte Ethylendiamine"	"Substituted ethylene diamines"	4
"R06AD"	"Phenothiazin-Derivate"	"Phenothiazine derivatives"	4
"R06AE"	"Piperazin-Derivate"	"Piperazine derivatives"	4
"R06AK"	"Kombinationen von Antihistaminika"	"Combinations of antihistamines"	4
"R06AX"	"Andere Antihistaminika zur systemischen Anwendung"	"Other antihistamines for systemic use"	4
"R07"	"ANDERE MITTEL FÜR DEN RESPIRATIONSTRAKT"	"Other respiratory system products"	2
"R07A"	"ANDERE MITTEL FÜR DEN RESPIRATIONSTRAKT"	"Other respiratory system products"	3
"R07AA"	"Surfactant-Präparate"	"Lung surfactants"	4
"R07AB"	"Atemstimulanzien"	"Respiratory stimulants"	4
"R07AH"	"Andere homöopathische und anthroposophische Mittel für den Respirationstrakt"	NA	4
"R07AX"	"Andere Mittel für den Respirationstrakt"	"Other respiratory system products"	4
"S"	"SINNESORGANE"	"Sensory organs"	1
"S01"	"OPHTHALMIKA*"	"Ophthalmological drugs"	2
"S01A"	"ANTIINFEKTIVA"	"Eye Anti-infectives"	3
"S01AA"	"Antibiotika"	"Eye Antibiotics"	4
"S01AB"	"Sulfonamide"	"Eye Sulfonamides"	4
"S01AD"	"Antivirale Mittel"	"Eye Antivirals"	4
"S01AE"	"Fluorchinolone"	"Eye Fluoroquinolones"	4
"S01AX"	"Andere Antiinfektiva"	"Other Eye anti-infectives"	4
"S01B"	"ANTIPHLOGISTIKA"	"Anti-inflammatory agents"	3
"S01BA"	"Corticosteroide, rein"	"Corticosteroids, plain"	4
"S01BB"	"Corticosteroide und Mydriatika in Kombination"	"Corticosteroids and mydriatics in combination"	4
"S01BC"	"Nichtsteroidale Antiphlogistika"	"Anti-inflammatory agents, non-steroids"	4
"S01BX"	"Corticosteroide, Kombinationen mit anderen Mitteln"	NA	4
"S01C"	"ANTIPHLOGISTIKA UND ANTIINFEKTIVA IN KOMBINATION"	"Anti-inflammatory agents and anti-infectives in combination"	3
"S01CA"	"Corticosteroide und Antiinfektiva in Kombination"	"Corticosteroids and anti-infectives in combination"	4
"S01CB"	"Corticosteroide/Antiinfektiva/Mydriatika in Kombination"	"Corticosteroids / anti-infectives / mydriatics in combination"	4
"S01CC"	"Nichtsteroidale Antiphlogistika und Antiinfektiva in Kombination"	"Anti-inflammatory agents, non-steroids and anti-infectives in combination"	4
"S01E"	"GLAUKOMMITTEL UND MIOTIKA"	"Antiglaucoma preparations and miotics"	3
"S01EA"	"Sympathomimetika in der Glaukomtherapie"	"Sympathomimetics in glaucoma therapy"	4
"S01EB"	"Parasympathomimetika"	"Parasympathomimetics"	4
"S01EC"	"Carboanhydrasehemmer"	"Carbonic anhydrase inhibitors"	4
"S01ED"	"Beta-Adrenozeptor-Antagonisten"	"Beta blocking agents"	4
"S01EE"	"Prostaglandin-Analoga"	"Prostaglandin analogues"	4
"S01EX"	"Andere Glaukommittel"	"Other antiglaucoma preparations"	4
"S01F"	"MYDRIATIKA UND ZYKLOPLEGIKA"	"Mydriatics and cycloplegics"	3
"S01FA"	"Anticholinergika"	"Anticholinergics"	4
"S01FB"	"Sympathomimetika, exkl. Glaukommittel"	"Sympathomimetics excluding antiglaucoma preparations"	4
"S01G"	"DEKONGESTIVA UND ANTIALLERGIKA"	"Decongestants and antiallergics"	3
"S01GA"	"Sympathomimetika als Dekongestiva"	"Sympathomimetics used as decongestants"	4
"S01GX"	"Andere Antiallergika"	"Other antiallergics"	4
"S01H"	"LOKALANÄSTHETIKA"	"Local anesthetics"	3
"S01HA"	"Lokalanästhetika"	"Local anesthetics"	4
"S01J"	"DIAGNOSTIKA"	"Diagnostic agents"	3
"S01JA"	"Farbstoffe"	"Colouring agents"	4
"S01JX"	"Andere ophthalmologische Diagnostika"	"Other ophthalmological diagnostic agents"	4
"S01K"	"CHIRURGISCHE HILFSMITTEL"	"Surgical aids"	3
